id,order_id,variant_id,quantity,unit_price_cents,discount_cents,unit_cost_cents
item-000889,ord-00602,var-sock-coral-m,3,11900,862,4200
item-000890,ord-00603,var-short-black-m,1,18900,1155,7100
item-000891,ord-00604,var-short-black-s,2,18900,1687,7100
item-000892,ord-00605,var-top-rose-m,1,21900,1535,8200
item-000893,ord-00606,var-short-coral-m,2,18900,1725,7100
item-000894,ord-00607,var-sock-lilac-s,2,11900,832,4200
item-000895,ord-00607,var-sock-ivory-s,2,11900,681,4200
item-000896,ord-00608,var-sock-black-m,1,11900,511,4200
item-000897,ord-00609,var-legging-olive-m,3,29900,4351,11200
item-000898,ord-00610,var-top-black-l,1,21900,457,8200
item-000899,ord-00611,var-sock-ivory-s,3,11900,3026,4200
item-000900,ord-00611,var-legging-black-l,2,29900,5278,11200
item-000901,ord-00612,var-short-coral-l,2,18900,1492,7100
item-000902,ord-00612,var-short-black-s,3,18900,2217,7100
item-000903,ord-00613,var-top-rose-m,2,21900,1327,8200
item-000904,ord-00613,var-sock-ivory-s,2,11900,1291,4200
item-000905,ord-00613,var-sock-ivory-m,1,11900,320,4200
item-000906,ord-00614,var-legging-navy-m,2,29900,3799,11200
item-000907,ord-00614,var-sock-black-l,3,11900,2592,4200
item-000908,ord-00615,var-sock-sage-m,3,11900,2080,4200
item-000909,ord-00616,var-sock-lilac-s,2,11900,1241,4200
item-000910,ord-00616,var-sock-coral-l,3,11900,2864,4200
item-000911,ord-00617,var-top-rose-s,1,21900,1310,8200
item-000912,ord-00617,var-sock-coral-l,3,11900,2061,4200
item-000913,ord-00618,var-sock-lilac-s,3,11900,2404,4200
item-000914,ord-00618,var-top-black-s,2,21900,1064,8200
item-000915,ord-00619,var-top-sand-s,1,21900,1094,8200
item-000916,ord-00620,var-short-black-s,1,18900,1582,7100
item-000917,ord-00620,var-sock-sage-s,1,11900,519,4200
item-000918,ord-00621,var-legging-olive-l,1,29900,2054,11200
item-000919,ord-00622,var-sock-coral-s,1,11900,813,4200
item-000920,ord-00622,var-top-sand-l,3,21900,2875,8200
item-000921,ord-00623,var-legging-black-l,3,29900,3138,11200
item-000922,ord-00624,var-short-coral-m,3,18900,1509,7100
item-000923,ord-00625,var-sock-black-l,3,11900,2772,4200
item-000924,ord-00626,var-sock-coral-m,2,11900,1594,4200
item-000925,ord-00626,var-sock-black-s,3,11900,2471,4200
item-000926,ord-00627,var-legging-olive-l,3,29900,5138,11200
item-000927,ord-00628,var-sock-lilac-l,1,11900,438,4200
item-000928,ord-00628,var-short-navy-s,2,18900,2989,7100
item-000929,ord-00629,var-legging-olive-l,2,29900,3900,11200
item-000930,ord-00630,var-sock-sage-s,2,11900,1284,4200
item-000931,ord-00630,var-top-sand-m,3,21900,5479,8200
item-000932,ord-00630,var-sock-rose-l,1,11900,262,4200
item-000933,ord-00631,var-short-navy-m,1,18900,451,7100
item-000934,ord-00631,var-top-black-m,3,21900,2684,8200
item-000935,ord-00632,var-sock-ivory-m,1,11900,331,4200
item-000936,ord-00633,var-sock-ivory-s,2,11900,1024,4200
item-000937,ord-00634,var-sock-ivory-s,1,11900,416,4200
item-000938,ord-00635,var-sock-ivory-s,2,11900,1385,4200
item-000939,ord-00635,var-sock-rose-m,2,11900,1941,4200
item-000940,ord-00636,var-short-black-m,1,18900,1491,7100
item-000941,ord-00636,var-legging-black-m,3,29900,7554,11200
item-000942,ord-00637,var-top-rose-l,1,21900,1752,8200
item-000943,ord-00638,var-short-navy-s,1,18900,771,7100
item-000944,ord-00638,var-legging-navy-l,2,29900,3838,11200
item-000945,ord-00639,var-top-rose-s,3,21900,3213,8200
item-000946,ord-00640,var-top-rose-m,1,21900,977,8200
item-000947,ord-00641,var-legging-navy-l,3,29900,4578,11200
item-000948,ord-00642,var-sock-ivory-l,1,11900,668,4200
item-000949,ord-00642,var-short-navy-l,3,18900,4162,7100
item-000950,ord-00643,var-legging-navy-m,2,29900,1922,11200
item-000951,ord-00644,var-sock-lilac-s,3,11900,1274,4200
item-000952,ord-00644,var-top-rose-l,3,21900,4128,8200
item-000953,ord-00645,var-short-black-m,2,18900,1150,7100
item-000954,ord-00645,var-legging-navy-l,3,29900,2530,11200
item-000955,ord-00646,var-legging-navy-s,1,29900,2091,11200
item-000956,ord-00647,var-sock-rose-s,2,11900,1686,4200
item-000957,ord-00647,var-sock-ivory-l,2,11900,1796,4200
item-000958,ord-00647,var-sock-rose-l,1,11900,752,4200
item-000959,ord-00648,var-sock-sage-m,3,11900,1707,4200
item-000960,ord-00648,var-sock-lilac-s,3,11900,1771,4200
item-000961,ord-00649,var-sock-sage-l,3,11900,3061,4200
item-000962,ord-00649,var-short-black-m,3,18900,4103,7100
item-000963,ord-00650,var-legging-navy-m,3,29900,2052,11200
item-000964,ord-00651,var-sock-sage-m,3,11900,2039,4200
item-000965,ord-00652,var-legging-olive-l,3,29900,4058,11200
item-000966,ord-00653,var-sock-ivory-l,2,11900,1703,4200
item-000967,ord-00654,var-sock-rose-s,1,11900,283,4200
item-000968,ord-00655,var-top-rose-s,1,21900,1114,8200
item-000969,ord-00656,var-sock-sage-s,1,11900,933,4200
item-000970,ord-00656,var-short-navy-l,2,18900,2246,7100
item-000971,ord-00657,var-legging-navy-l,2,29900,5048,11200
item-000972,ord-00657,var-sock-coral-s,3,11900,949,4200
item-000973,ord-00658,var-sock-ivory-s,2,11900,732,4200
item-000974,ord-00658,var-sock-coral-s,2,11900,1522,4200
item-000975,ord-00659,var-top-black-m,3,21900,5912,8200
item-000976,ord-00660,var-sock-black-l,3,11900,3092,4200
item-000977,ord-00660,var-sock-lilac-s,2,11900,772,4200
item-000978,ord-00661,var-top-black-s,3,21900,4775,8200
item-000979,ord-00661,var-legging-navy-s,2,29900,3250,11200
item-000980,ord-00662,var-top-rose-m,1,21900,1188,8200
item-000981,ord-00663,var-short-black-m,1,18900,952,7100
item-000982,ord-00664,var-short-coral-m,1,18900,1609,7100
item-000983,ord-00664,var-sock-coral-m,1,11900,480,4200
item-000984,ord-00664,var-sock-coral-s,2,11900,723,4200
item-000985,ord-00665,var-sock-black-m,3,11900,905,4200
item-000986,ord-00666,var-short-navy-l,2,18900,1696,7100
item-000987,ord-00667,var-sock-lilac-s,1,11900,307,4200
item-000988,ord-00667,var-top-black-s,2,21900,2676,8200
item-000989,ord-00668,var-short-navy-m,1,18900,657,7100
item-000990,ord-00668,var-sock-rose-l,3,11900,979,4200
item-000991,ord-00669,var-sock-lilac-s,3,11900,3127,4200
item-000992,ord-00670,var-short-coral-m,3,18900,2701,7100
item-000993,ord-00671,var-legging-olive-s,1,29900,1035,11200
item-000994,ord-00672,var-legging-navy-m,2,29900,2961,11200
item-000995,ord-00672,var-sock-ivory-m,3,11900,2469,4200
item-000996,ord-00673,var-sock-lilac-s,1,11900,516,4200
item-000997,ord-00673,var-sock-lilac-m,2,11900,1889,4200
item-000998,ord-00674,var-sock-coral-m,3,11900,2524,4200
item-000999,ord-00674,var-short-navy-l,2,18900,1369,7100
item-001000,ord-00675,var-top-rose-s,1,21900,1196,8200
item-001001,ord-00675,var-top-black-l,2,21900,3014,8200
item-001002,ord-00676,var-sock-sage-m,3,11900,2846,4200
item-001003,ord-00677,var-sock-lilac-m,3,11900,2344,4200
item-001004,ord-00678,var-sock-black-l,3,11900,1920,4200
item-001005,ord-00679,var-sock-rose-m,1,11900,701,4200
item-001006,ord-00680,var-top-rose-m,1,21900,1674,8200
item-001007,ord-00680,var-sock-ivory-s,3,11900,1280,4200
item-001008,ord-00681,var-short-navy-s,3,18900,2195,7100
item-001009,ord-00681,var-sock-coral-m,3,11900,2387,4200
item-001010,ord-00681,var-top-sand-l,2,21900,3827,8200
item-001011,ord-00682,var-legging-navy-s,3,29900,2057,11200
item-001012,ord-00683,var-sock-sage-s,3,11900,1817,4200
item-001013,ord-00684,var-sock-rose-s,2,11900,2091,4200
item-001014,ord-00684,var-legging-black-s,1,29900,2345,11200
item-001015,ord-00685,var-top-black-l,3,21900,4372,8200
item-001016,ord-00685,var-sock-coral-m,2,11900,1787,4200
item-001017,ord-00686,var-sock-sage-l,1,11900,606,4200
item-001018,ord-00687,var-sock-ivory-l,2,11900,578,4200
item-001019,ord-00687,var-short-coral-s,3,18900,1733,7100
item-001020,ord-00688,var-top-black-s,2,21900,2108,8200
item-001021,ord-00689,var-sock-rose-l,3,11900,2239,4200
item-001022,ord-00690,var-short-black-m,3,18900,2888,7100
item-001023,ord-00691,var-sock-lilac-s,3,11900,2510,4200
item-001024,ord-00691,var-top-rose-m,3,21900,2619,8200
item-001025,ord-00692,var-top-rose-l,3,21900,2503,8200
item-001026,ord-00692,var-top-black-s,3,21900,3258,8200
item-001027,ord-00693,var-sock-ivory-s,1,11900,868,4200
item-001028,ord-00693,var-top-sand-l,2,21900,2631,8200
item-001029,ord-00694,var-sock-ivory-m,3,11900,1657,4200
item-001030,ord-00694,var-legging-navy-s,2,29900,3357,11200
item-001031,ord-00695,var-sock-black-m,2,11900,1956,4200
item-001032,ord-00696,var-sock-lilac-s,2,11900,1449,4200
item-001033,ord-00697,var-top-sand-m,1,21900,659,8200
item-001034,ord-00698,var-sock-black-m,3,11900,1105,4200
item-001035,ord-00698,var-sock-ivory-s,3,11900,2843,4200
item-001036,ord-00698,var-sock-sage-l,3,11900,1437,4200
item-001037,ord-00699,var-sock-ivory-m,1,11900,890,4200
item-001038,ord-00699,var-sock-sage-s,2,11900,835,4200
item-001039,ord-00700,var-sock-sage-s,3,11900,1844,4200
item-001040,ord-00701,var-top-rose-m,3,21900,3433,8200
item-001041,ord-00702,var-short-coral-s,3,18900,2759,7100
item-001042,ord-00702,var-sock-lilac-s,2,11900,1377,4200
item-001043,ord-00703,var-short-black-s,3,18900,4293,7100
item-001044,ord-00704,var-short-black-s,1,18900,1644,7100
item-001045,ord-00704,var-sock-coral-s,3,11900,2955,4200
item-001046,ord-00705,var-sock-lilac-l,1,11900,910,4200
item-001047,ord-00705,var-top-sand-s,3,21900,1520,8200
item-001048,ord-00706,var-sock-ivory-s,3,11900,1134,4200
item-001049,ord-00706,var-sock-rose-l,1,11900,366,4200
item-001050,ord-00707,var-top-black-s,2,21900,1178,8200
item-001051,ord-00707,var-sock-sage-m,2,11900,1101,4200
item-001052,ord-00708,var-sock-coral-m,2,11900,2057,4200
item-001053,ord-00709,var-sock-rose-m,1,11900,462,4200
item-001054,ord-00710,var-sock-lilac-m,2,11900,615,4200
item-001055,ord-00711,var-short-navy-m,1,18900,1089,7100
item-001056,ord-00711,var-sock-coral-l,2,11900,545,4200
item-001057,ord-00712,var-top-rose-s,2,21900,2709,8200
item-001058,ord-00712,var-top-sand-s,2,21900,3458,8200
item-001059,ord-00713,var-sock-sage-s,1,11900,567,4200
item-001060,ord-00714,var-sock-coral-m,2,11900,1948,4200
item-001061,ord-00715,var-sock-sage-m,2,11900,826,4200
item-001062,ord-00715,var-top-black-m,1,21900,1839,8200
item-001063,ord-00715,var-sock-black-s,3,11900,1904,4200
item-001064,ord-00716,var-sock-black-l,3,11900,791,4200
item-001065,ord-00717,var-sock-ivory-l,3,11900,3172,4200
item-001066,ord-00718,var-sock-rose-l,3,11900,3016,4200
item-001067,ord-00718,var-sock-black-l,3,11900,2276,4200
item-001068,ord-00719,var-sock-rose-s,1,11900,401,4200
item-001069,ord-00719,var-top-sand-s,1,21900,1771,8200
item-001070,ord-00720,var-sock-black-l,1,11900,454,4200
item-001071,ord-00720,var-sock-rose-m,3,11900,2535,4200
item-001072,ord-00721,var-legging-black-s,2,29900,3879,11200
item-001073,ord-00722,var-top-sand-l,2,21900,1984,8200
item-001074,ord-00722,var-short-coral-l,1,18900,440,7100
item-001075,ord-00723,var-short-navy-m,1,18900,1688,7100
item-001076,ord-00723,var-sock-lilac-m,1,11900,1001,4200
item-001077,ord-00724,var-sock-black-s,3,11900,2706,4200
item-001078,ord-00724,var-short-navy-l,2,18900,1409,7100
item-001079,ord-00725,var-sock-rose-m,1,11900,884,4200
item-001080,ord-00726,var-sock-black-m,2,11900,997,4200
item-001081,ord-00726,var-legging-black-l,1,29900,727,11200
item-001082,ord-00727,var-sock-black-m,2,11900,1891,4200
item-001083,ord-00727,var-sock-lilac-m,1,11900,958,4200
item-001084,ord-00728,var-top-black-m,3,21900,5625,8200
item-001085,ord-00729,var-legging-black-l,3,29900,6750,11200
item-001086,ord-00729,var-sock-ivory-m,3,11900,1985,4200
item-001087,ord-00730,var-legging-black-m,1,29900,1250,11200
item-001088,ord-00730,var-sock-sage-l,2,11900,1448,4200
item-001089,ord-00731,var-top-rose-m,3,21900,4338,8200
item-001090,ord-00731,var-sock-rose-m,3,11900,2761,4200
item-001091,ord-00732,var-sock-black-l,2,11900,791,4200
item-001092,ord-00732,var-sock-lilac-l,3,11900,2444,4200
item-001093,ord-00732,var-short-black-s,2,18900,2386,7100
item-001094,ord-00733,var-short-black-l,1,18900,1295,7100
item-001095,ord-00734,var-sock-lilac-s,1,11900,926,4200
item-001096,ord-00735,var-sock-sage-l,1,11900,1050,4200
item-001097,ord-00735,var-sock-sage-s,1,11900,420,4200
item-001098,ord-00736,var-sock-rose-l,1,11900,255,4200
item-001099,ord-00736,var-top-sand-s,3,21900,4935,8200
item-001100,ord-00737,var-sock-ivory-l,3,11900,3155,4200
item-001101,ord-00737,var-top-sand-m,3,21900,1614,8200
item-001102,ord-00738,var-sock-lilac-m,3,11900,1325,4200
item-001103,ord-00739,var-sock-rose-m,1,11900,762,4200
item-001104,ord-00739,var-sock-ivory-m,3,11900,3133,4200
item-001105,ord-00740,var-legging-navy-l,3,29900,4230,11200
item-001106,ord-00741,var-sock-coral-s,3,11900,3102,4200
item-001107,ord-00741,var-sock-lilac-s,3,11900,3016,4200
item-001108,ord-00742,var-sock-rose-s,2,11900,1184,4200
item-001109,ord-00743,var-sock-black-l,2,11900,1216,4200
item-001110,ord-00743,var-sock-black-m,2,11900,1329,4200
item-001111,ord-00744,var-sock-lilac-s,1,11900,387,4200
item-001112,ord-00745,var-sock-coral-l,3,11900,909,4200
item-001113,ord-00745,var-sock-rose-m,1,11900,336,4200
item-001114,ord-00746,var-short-navy-s,3,18900,4489,7100
item-001115,ord-00746,var-sock-ivory-m,3,11900,2562,4200
item-001116,ord-00747,var-sock-lilac-s,3,11900,2607,4200
item-001117,ord-00748,var-legging-olive-m,1,29900,2111,11200
item-001118,ord-00749,var-sock-black-l,2,11900,1885,4200
item-001119,ord-00749,var-sock-lilac-m,1,11900,603,4200
item-001120,ord-00749,var-legging-black-s,2,29900,1777,11200
item-001121,ord-00750,var-sock-lilac-s,3,11900,2057,4200
item-001122,ord-00750,var-sock-black-s,3,11900,2676,4200
item-001123,ord-00751,var-short-black-m,3,18900,4574,7100
item-001124,ord-00752,var-sock-lilac-l,3,11900,2949,4200
item-001125,ord-00752,var-sock-ivory-s,3,11900,2095,4200
item-001126,ord-00753,var-top-black-s,1,21900,795,8200
item-001127,ord-00753,var-legging-black-l,2,29900,1436,11200
item-001128,ord-00754,var-sock-ivory-s,1,11900,684,4200
item-001129,ord-00754,var-sock-black-l,2,11900,2067,4200
item-001130,ord-00755,var-sock-sage-s,3,11900,1221,4200
item-001131,ord-00755,var-top-sand-l,2,21900,1494,8200
item-001132,ord-00756,var-top-rose-s,2,21900,2294,8200
item-001133,ord-00757,var-short-coral-m,2,18900,1790,7100
item-001134,ord-00758,var-sock-ivory-l,3,11900,2134,4200
item-001135,ord-00759,var-top-black-s,3,21900,5528,8200
item-001136,ord-00759,var-short-coral-l,1,18900,1580,7100
item-001137,ord-00760,var-top-sand-m,2,21900,1381,8200
item-001138,ord-00761,var-legging-olive-s,2,29900,1354,11200
item-001139,ord-00761,var-sock-ivory-m,2,11900,1592,4200
item-001140,ord-00762,var-sock-coral-s,2,11900,1878,4200
item-001141,ord-00763,var-sock-black-l,3,11900,2622,4200
item-001142,ord-00764,var-top-rose-l,1,21900,1115,8200
item-001143,ord-00765,var-top-sand-s,3,21900,2731,8200
item-001144,ord-00766,var-top-black-l,1,21900,744,8200
item-001145,ord-00766,var-sock-black-s,1,11900,518,4200
item-001146,ord-00766,var-sock-black-l,1,11900,1036,4200
item-001147,ord-00767,var-top-black-m,3,21900,4196,8200
item-001148,ord-00768,var-sock-sage-l,2,11900,765,4200
item-001149,ord-00768,var-sock-sage-m,1,11900,562,4200
item-001150,ord-00769,var-sock-black-l,1,11900,580,4200
item-001151,ord-00770,var-short-black-s,1,18900,711,7100
item-001152,ord-00771,var-short-coral-m,1,18900,817,7100
item-001153,ord-00772,var-sock-lilac-l,2,11900,1327,4200
item-001154,ord-00773,var-sock-ivory-s,2,11900,869,4200
item-001155,ord-00773,var-sock-rose-m,3,11900,912,4200
item-001156,ord-00774,var-sock-lilac-l,3,11900,2906,4200
item-001157,ord-00774,var-sock-sage-m,3,11900,2680,4200
item-001158,ord-00775,var-sock-sage-m,2,11900,879,4200
item-001159,ord-00776,var-short-coral-l,1,18900,1182,7100
item-001160,ord-00776,var-sock-sage-m,1,11900,606,4200
item-001161,ord-00777,var-legging-olive-s,1,29900,790,11200
item-001162,ord-00777,var-short-navy-l,1,18900,690,7100
item-001163,ord-00778,var-sock-rose-m,2,11900,951,4200
item-001164,ord-00778,var-sock-rose-s,2,11900,1912,4200
item-001165,ord-00779,var-sock-coral-m,3,11900,2550,4200
item-001166,ord-00779,var-short-navy-l,2,18900,808,7100
item-001167,ord-00780,var-legging-navy-m,3,29900,6356,11200
item-001168,ord-00781,var-sock-sage-m,1,11900,833,4200
item-001169,ord-00782,var-top-sand-s,3,21900,3030,8200
item-001170,ord-00783,var-legging-navy-s,2,29900,5097,11200
item-001171,ord-00783,var-sock-lilac-m,2,11900,1760,4200
item-001172,ord-00783,var-top-black-l,3,21900,4575,8200
item-001173,ord-00784,var-legging-olive-m,2,29900,1340,11200
item-001174,ord-00785,var-sock-ivory-m,2,11900,888,4200
item-001175,ord-00785,var-sock-ivory-l,1,11900,335,4200
item-001176,ord-00786,var-sock-lilac-m,1,11900,929,4200
item-001177,ord-00787,var-sock-sage-s,3,11900,1742,4200
item-001178,ord-00788,var-sock-rose-s,3,11900,1708,4200
item-001179,ord-00789,var-sock-lilac-m,3,11900,1755,4200
item-001180,ord-00789,var-sock-sage-m,1,11900,550,4200
item-001181,ord-00790,var-legging-navy-l,1,29900,721,11200
item-001182,ord-00791,var-short-black-m,1,18900,1526,7100
item-001183,ord-00791,var-sock-sage-s,1,11900,552,4200
item-001184,ord-00792,var-legging-black-s,1,29900,1154,11200
item-001185,ord-00793,var-sock-black-s,2,11900,1480,4200
item-001186,ord-00793,var-short-navy-s,2,18900,3222,7100
item-001187,ord-00794,var-top-black-l,3,21900,3146,8200
item-001188,ord-00795,var-sock-lilac-s,3,11900,2801,4200
item-001189,ord-00796,var-short-navy-l,1,18900,865,7100
item-001190,ord-00796,var-short-coral-s,2,18900,2118,7100
item-001191,ord-00797,var-sock-black-m,3,11900,1527,4200
item-001192,ord-00797,var-sock-coral-s,2,11900,1707,4200
item-001193,ord-00798,var-short-coral-m,1,18900,1349,7100
item-001194,ord-00799,var-top-black-s,3,21900,5896,8200
item-001195,ord-00799,var-top-sand-l,1,21900,1812,8200
item-001196,ord-00800,var-short-coral-m,1,18900,517,7100
item-001197,ord-00800,var-legging-black-s,1,29900,2542,11200
item-001198,ord-00800,var-sock-lilac-s,2,11900,843,4200
item-001199,ord-00801,var-sock-coral-l,3,11900,2526,4200
item-001200,ord-00801,var-sock-sage-m,1,11900,1014,4200
item-001201,ord-00802,var-top-sand-m,1,21900,780,8200
item-001202,ord-00803,var-sock-sage-l,1,11900,948,4200
item-001203,ord-00804,var-top-black-m,2,21900,3321,8200
item-001204,ord-00805,var-sock-lilac-l,2,11900,717,4200
item-001205,ord-00805,var-short-navy-l,1,18900,1039,7100
item-001206,ord-00806,var-sock-ivory-s,2,11900,2136,4200
item-001207,ord-00807,var-top-sand-s,1,21900,1942,8200
item-001208,ord-00808,var-sock-ivory-l,2,11900,1687,4200
item-001209,ord-00809,var-sock-coral-s,2,11900,1738,4200
item-001210,ord-00810,var-sock-ivory-s,1,11900,507,4200
item-001211,ord-00811,var-sock-ivory-m,2,11900,1635,4200
item-001212,ord-00812,var-top-black-l,3,21900,5251,8200
item-001213,ord-00812,var-sock-ivory-m,2,11900,2059,4200
item-001214,ord-00813,var-legging-navy-l,1,29900,843,11200
item-001215,ord-00813,var-sock-sage-m,3,11900,1798,4200
item-001216,ord-00814,var-sock-ivory-l,3,11900,2576,4200
item-001217,ord-00814,var-short-navy-m,3,18900,3747,7100
item-001218,ord-00815,var-top-black-l,1,21900,621,8200
item-001219,ord-00815,var-sock-coral-s,3,11900,2385,4200
item-001220,ord-00816,var-short-navy-m,3,18900,1852,7100
item-001221,ord-00816,var-sock-lilac-m,2,11900,1427,4200
item-001222,ord-00817,var-sock-black-s,2,11900,1402,4200
item-001223,ord-00817,var-sock-coral-m,2,11900,582,4200
item-001224,ord-00817,var-top-rose-l,3,21900,5079,8200
item-001225,ord-00818,var-legging-navy-l,1,29900,1759,11200
item-001226,ord-00818,var-legging-navy-s,1,29900,867,11200
item-001227,ord-00819,var-sock-sage-s,2,11900,2085,4200
item-001228,ord-00819,var-sock-black-s,1,11900,488,4200
item-001229,ord-00820,var-sock-sage-l,3,11900,2058,4200
item-001230,ord-00821,var-sock-sage-s,1,11900,1035,4200
item-001231,ord-00821,var-legging-olive-s,3,29900,4048,11200
item-001232,ord-00822,var-top-sand-s,2,21900,1131,8200
item-001233,ord-00822,var-sock-lilac-m,3,11900,1071,4200
item-001234,ord-00823,var-sock-coral-m,3,11900,1123,4200
item-001235,ord-00824,var-sock-rose-l,1,11900,680,4200
item-001236,ord-00825,var-sock-rose-l,1,11900,961,4200
item-001237,ord-00825,var-sock-black-s,1,11900,552,4200
item-001238,ord-00826,var-sock-sage-s,3,11900,2766,4200
item-001239,ord-00826,var-sock-coral-m,2,11900,1642,4200
item-001240,ord-00827,var-top-sand-s,1,21900,967,8200
item-001241,ord-00827,var-short-navy-m,3,18900,3323,7100
item-001242,ord-00828,var-sock-rose-l,1,11900,1003,4200
item-001243,ord-00829,var-sock-sage-l,2,11900,1312,4200
item-001244,ord-00830,var-sock-black-l,2,11900,1153,4200
item-001245,ord-00831,var-sock-black-m,1,11900,857,4200
item-001246,ord-00832,var-legging-navy-m,2,29900,3279,11200
item-001247,ord-00833,var-short-navy-l,3,18900,1162,7100
item-001248,ord-00833,var-sock-coral-l,3,11900,1576,4200
item-001249,ord-00834,var-sock-black-m,3,11900,1835,4200
item-001250,ord-00834,var-sock-coral-m,1,11900,383,4200
item-001251,ord-00834,var-sock-ivory-m,3,11900,1596,4200
item-001252,ord-00835,var-short-navy-l,3,18900,4510,7100
item-001253,ord-00835,var-top-black-s,2,21900,2357,8200
item-001254,ord-00836,var-sock-coral-m,1,11900,1017,4200
item-001255,ord-00836,var-top-rose-s,1,21900,983,8200
item-001256,ord-00837,var-top-sand-s,2,21900,903,8200
item-001257,ord-00837,var-sock-rose-s,1,11900,678,4200
item-001258,ord-00838,var-sock-coral-s,2,11900,1099,4200
item-001259,ord-00839,var-sock-lilac-l,1,11900,354,4200
item-001260,ord-00839,var-legging-black-s,2,29900,4894,11200
item-001261,ord-00840,var-legging-black-m,1,29900,1992,11200
item-001262,ord-00840,var-short-coral-s,2,18900,1070,7100
item-001263,ord-00841,var-short-navy-s,2,18900,2083,7100
item-001264,ord-00841,var-short-navy-l,2,18900,1103,7100
item-001265,ord-00842,var-sock-sage-m,2,11900,2102,4200
item-001266,ord-00843,var-sock-ivory-m,3,11900,1991,4200
item-001267,ord-00843,var-sock-ivory-s,2,11900,2132,4200
item-001268,ord-00844,var-sock-ivory-l,1,11900,1064,4200
item-001269,ord-00845,var-sock-rose-s,1,11900,593,4200
item-001270,ord-00845,var-legging-black-l,1,29900,1394,11200
item-001271,ord-00846,var-sock-black-m,3,11900,1781,4200
item-001272,ord-00846,var-sock-ivory-s,2,11900,1081,4200
item-001273,ord-00847,var-sock-black-s,1,11900,788,4200
item-001274,ord-00848,var-sock-coral-s,2,11900,1032,4200
item-001275,ord-00849,var-sock-sage-l,3,11900,2738,4200
item-001276,ord-00850,var-sock-ivory-s,1,11900,762,4200
item-001277,ord-00850,var-legging-black-m,3,29900,7874,11200
item-001278,ord-00851,var-sock-sage-m,2,11900,1684,4200
item-001279,ord-00851,var-legging-olive-s,3,29900,6319,11200
item-001280,ord-00851,var-sock-rose-s,2,11900,1393,4200
item-001281,ord-00852,var-top-sand-m,1,21900,1178,8200
item-001282,ord-00853,var-sock-black-m,3,11900,865,4200
item-001283,ord-00854,var-top-sand-s,3,21900,4898,8200
item-001284,ord-00854,var-sock-rose-l,1,11900,391,4200
item-001285,ord-00855,var-top-sand-l,3,21900,4568,8200
item-001286,ord-00856,var-sock-black-m,3,11900,1309,4200
item-001287,ord-00857,var-sock-black-m,3,11900,3163,4200
item-001288,ord-00858,var-top-black-m,1,21900,1888,8200
item-001289,ord-00859,var-sock-black-s,2,11900,841,4200
item-001290,ord-00859,var-legging-navy-l,2,29900,5263,11200
item-001291,ord-00860,var-sock-lilac-s,3,11900,1357,4200
item-001292,ord-00861,var-sock-lilac-s,1,11900,609,4200
item-001293,ord-00861,var-top-sand-m,2,21900,1330,8200
item-001294,ord-00862,var-sock-ivory-l,3,11900,1418,4200
item-001295,ord-00862,var-legging-olive-m,3,29900,5610,11200
item-001296,ord-00863,var-sock-black-s,3,11900,963,4200
item-001297,ord-00863,var-sock-ivory-s,1,11900,873,4200
item-001298,ord-00864,var-short-black-m,1,18900,1426,7100
item-001299,ord-00864,var-sock-ivory-s,3,11900,2553,4200
item-001300,ord-00865,var-sock-lilac-l,1,11900,494,4200
item-001301,ord-00866,var-sock-black-m,1,11900,691,4200
item-001302,ord-00867,var-sock-lilac-m,2,11900,721,4200
item-001303,ord-00868,var-short-navy-l,1,18900,1028,7100
item-001304,ord-00868,var-legging-olive-m,1,29900,2599,11200
item-001305,ord-00868,var-sock-black-l,3,11900,1547,4200
item-001306,ord-00869,var-sock-ivory-l,3,11900,1776,4200
item-001307,ord-00870,var-sock-coral-s,3,11900,1636,4200
item-001308,ord-00870,var-sock-black-l,1,11900,955,4200
item-001309,ord-00871,var-top-rose-s,1,21900,611,8200
item-001310,ord-00872,var-sock-sage-m,2,11900,1182,4200
item-001311,ord-00872,var-top-sand-m,3,21900,4963,8200
item-001312,ord-00873,var-sock-coral-s,3,11900,2047,4200
item-001313,ord-00873,var-sock-rose-m,2,11900,615,4200
item-001314,ord-00874,var-sock-black-l,1,11900,539,4200
item-001315,ord-00875,var-sock-sage-l,2,11900,1890,4200
item-001316,ord-00876,var-legging-black-m,3,29900,2659,11200
item-001317,ord-00876,var-short-coral-m,1,18900,877,7100
item-001318,ord-00877,var-sock-ivory-l,1,11900,360,4200
item-001319,ord-00878,var-sock-ivory-m,3,11900,2032,4200
item-001320,ord-00878,var-top-rose-s,2,21900,3091,8200
item-001321,ord-00879,var-short-black-m,1,18900,1043,7100
item-001322,ord-00879,var-sock-lilac-m,3,11900,3083,4200
item-001323,ord-00880,var-sock-ivory-l,2,11900,2097,4200
item-001324,ord-00881,var-sock-lilac-s,1,11900,923,4200
item-001325,ord-00881,var-short-black-m,1,18900,1458,7100
item-001326,ord-00882,var-sock-sage-l,3,11900,1774,4200
item-001327,ord-00883,var-sock-coral-l,1,11900,292,4200
item-001328,ord-00883,var-short-navy-s,2,18900,1252,7100
item-001329,ord-00884,var-sock-coral-s,1,11900,278,4200
item-001330,ord-00885,var-sock-sage-m,2,11900,1684,4200
item-001331,ord-00885,var-short-coral-m,3,18900,1520,7100
item-001332,ord-00885,var-sock-coral-m,1,11900,656,4200
item-001333,ord-00886,var-legging-black-m,2,29900,1870,11200
